date,close
2025-04-09,22399.1504
2025-04-11,22828.5508
2025-04-15,23328.5508
2025-04-16,23437.1992
2025-04-17,23851.6504
2025-04-21,24125.5508
2025-04-22,24167.2500
2025-04-23,24328.9492
2025-04-24,24246.6992
2025-04-25,24039.3496
2025-04-28,24328.5000
2025-04-29,24335.9492
2025-04-30,24334.1992
2025-05-02,24346.6992
2025-05-05,24461.1504
2025-05-06,24379.5996
2025-05-07,24414.4004
2025-05-08,24273.8008
2025-05-09,24008.0000
2025-05-12,24924.6992
2025-05-13,24578.3496
2025-05-14,24666.9004
2025-05-15,25062.0996
2025-05-16,25019.8008
2025-05-19,24945.4492
2025-05-20,24683.9004
2025-05-21,24813.4492
2025-05-22,24609.6992
2025-05-23,24853.1504
2025-05-26,25001.1504
2025-05-27,24826.1992
2025-05-28,24752.4492
2025-05-29,24833.5996
2025-05-30,24750.6992
2025-06-02,24716.5996
2025-06-03,24542.5000
2025-06-04,24620.1992
2025-06-05,24750.9004
2025-06-06,25003.0508
2025-06-09,25103.1992
2025-06-10,25104.2500
2025-06-11,25141.4004
2025-06-12,24888.1992
2025-06-13,24718.5996
2025-06-16,24946.5000
2025-06-17,24853.4004
2025-06-18,24812.0508
2025-06-19,24793.2500
2025-06-20,25112.4004
2025-06-23,24971.9004
2025-06-24,25044.3496
2025-06-25,25244.7500
2025-06-26,25549.0000
2025-06-27,25637.8008
2025-06-30,25517.0508
2025-07-01,25541.8008
2025-07-02,25453.4004
2025-07-03,25405.3008
2025-07-04,25461.0000
2025-07-07,25461.3008
2025-07-08,25522.5000
2025-07-09,25476.0996
2025-07-10,25355.2500
2025-07-11,25149.8496
2025-07-14,25082.3008
2025-07-15,25195.8008
2025-07-16,25212.0508
2025-07-17,25111.4492
2025-07-18,24968.4004
2025-07-21,25090.6992
2025-07-22,25060.9004
2025-07-23,25219.9004
2025-07-24,25062.0996
2025-07-25,24837.0000
2025-07-28,24680.9004
2025-07-29,24821.0996
2025-07-30,24855.0508
2025-07-31,24768.3496
2025-08-01,24565.3496
2025-08-04,24722.7500
2025-08-05,24649.5508
2025-08-06,24574.1992
2025-08-07,24596.1504
2025-08-08,24363.3008
2025-08-11,24585.0508
2025-08-12,24487.4004
2025-08-13,24619.3496
2025-08-14,24631.3008
2025-08-18,24876.9492
2025-08-19,24980.6504
2025-08-20,25050.5508
2025-08-21,25083.7500
2025-08-22,24870.0996
2025-08-25,24967.7500
2025-08-26,24712.0508
2025-08-28,24500.9004
2025-08-29,24426.8496
2025-09-01,24625.0508
2025-09-02,24579.5996
2025-09-03,24715.0508
2025-09-04,24734.3008
2025-09-05,24741.0000
2025-09-08,24773.1504
2025-09-09,24868.5996
2025-09-10,24973.0996
2025-09-11,25005.5000
2025-09-12,25114.0000
2025-09-15,25069.1992
2025-09-16,25239.0996
2025-09-17,25330.2500
2025-09-18,25423.5996
2025-09-19,25327.0508
2025-09-22,25202.3496
2025-09-23,25169.5000
2025-09-24,25056.9004
2025-09-25,24890.8496
2025-09-26,24654.6992
2025-09-29,24634.9004
2025-09-30,24611.0996
2025-10-01,24836.3008
2025-10-03,24894.2500
2025-10-06,25077.6504
2025-10-07,25108.3008
2025-10-08,25046.1504
2025-10-09,25181.8008
2025-10-10,25285.3496
2025-10-13,25227.3496
2025-10-14,25145.5000
2025-10-15,25323.5508
2025-10-16,25585.3008
2025-10-17,25709.8496
2025-10-20,25843.1504
2025-10-21,25868.5996
2025-10-23,25891.4004
2025-10-24,25795.1504
2025-10-27,25966.0508
2025-10-28,25936.1992
2025-10-29,26053.9004
2025-10-30,25877.8496
2025-10-31,25722.0996
2025-11-03,25763.3496
2025-11-04,25597.6504
2025-11-06,25509.6992
2025-11-07,25492.3008
2025-11-10,25574.3496
2025-11-11,25694.9492
2025-11-12,25875.8008
2025-11-13,25879.1504
2025-11-14,25910.0508
2025-11-17,26013.4492
2025-11-18,25910.0508
2025-11-19,26052.6504
2025-11-20,26192.1504
2025-11-21,26068.1504
2025-11-24,25959.5000
2025-11-25,25884.8008
2025-11-26,26205.3008
2025-11-27,26215.5508
2025-11-28,26202.9492
2025-12-01,26175.7500
2025-12-02,26032.1992
2025-12-03,25986.0000
2025-12-04,26033.7500
2025-12-05,26186.4492
2025-12-08,25960.5508
2025-12-09,25839.6504
2025-12-10,25758.0000
2025-12-11,25898.5508
2025-12-12,26046.9492
2025-12-15,26027.3008
2025-12-16,25860.0996
2025-12-17,25818.5508
2025-12-18,25815.5508
2025-12-19,25966.4004
2025-12-22,26172.4004
2025-12-23,26177.1504
2025-12-24,26142.0996
2025-12-26,26042.3008
2025-12-29,25942.0996
2025-12-30,25938.8496
2025-12-31,26129.5996
2026-01-01,26146.5508
2026-01-02,26328.5508
2026-01-05,26250.3008
2026-01-06,26178.6992
2026-01-07,26140.7500
2026-01-08,25876.8496
2026-01-09,25683.3008
2026-01-12,25790.2500
2026-01-13,25732.3008
2026-01-14,25665.5996
2026-01-16,25694.3496
2026-01-19,25585.5000
2026-01-20,25232.5000
2026-01-21,25157.5000
2026-01-22,25289.9004
2026-01-23,25048.6504
2026-01-27,25175.4004
2026-01-28,25342.7500
2026-01-29,25418.9004
2026-01-30,25320.6504
2026-02-02,25088.4004
2026-02-03,25727.5508
2026-02-04,25776.0000
2026-02-05,25642.8008
2026-02-06,25693.6992
2026-02-09,25867.3008
2026-02-10,25935.1504
2026-02-11,25953.8496
2026-02-12,25807.1992
2026-02-13,25471.0996
2026-02-16,25682.7500
2026-02-17,25725.4004
2026-02-18,25819.3496
2026-02-19,25454.3496
2026-02-20,25571.2500
2026-02-23,25713.0000
2026-02-24,25424.6504
2026-02-25,25482.5000
2026-02-26,25496.5508
2026-02-27,25178.6504
2026-03-02,24865.6992
2026-03-04,24480.5000
2026-03-05,24765.9004
2026-03-06,24450.4492
2026-03-09,24028.0508
2026-03-10,24261.5996
2026-03-11,23866.8496
2026-03-12,23639.1504
2026-03-13,23151.0996
2026-03-16,23408.8008
2026-03-17,23581.1504
2026-03-18,23777.8008
2026-03-19,23002.1504
2026-03-20,23114.5000
2026-03-23,22512.6504
2026-03-24,22912.4004
2026-03-25,23306.4492
2026-03-27,22819.5996
2026-03-30,22331.4004
2026-04-01,22679.4004
2026-04-02,22713.0996
2026-04-06,22968.2500
2026-04-07,23123.6504
2026-04-08,23997.3496
2026-04-09,23775.0996
2026-04-10,24050.5996
2026-04-13,23842.6504
2026-04-15,24231.3008
2026-04-16,24196.7500
2026-04-17,24353.5508
2026-04-20,24364.8496
2026-04-21,24576.5996
2026-04-22,24378.0996
2026-04-23,24173.0508
2026-04-24,23897.9492
2026-04-27,24092.6992
2026-04-28,23995.6992
2026-04-29,24177.6504
2026-04-30,23997.5508
2026-05-04,24119.3008
2026-05-05,24032.8008
2026-05-06,24330.9492
2026-05-07,24326.6504
2026-05-08,24176.1504
2026-05-11,23815.8496
2026-05-12,23379.5508
2026-05-13,23412.5996
2026-05-14,23689.5996
2026-05-15,23643.5000
2026-05-18,23649.9492
2026-05-19,23618.0000
2026-05-20,23659.0000
2026-05-21,23654.6992
2026-05-22,23719.3008
2026-05-25,24031.6992
2026-05-26,23913.6992
2026-05-27,23907.1504
2026-05-29,23547.7500
2026-06-01,23382.5996
2026-06-02,23483.5508
2026-06-03,23405.5996
2026-06-04,23416.5508
2026-06-05,23366.6992
2026-06-08,23123.0000
2026-06-09,23242.0996
2026-06-10,23214.9492
2026-06-11,23161.5996
2026-06-12,23622.9004
2026-06-15,23853.9004
2026-06-16,23989.1504
2026-06-17,24085.6992
2026-06-18,24168.0000
2026-06-19,24013.0996
2026-06-22,24102.9004
2026-06-23,23824.0996
2026-06-24,24021.6504
2026-06-25,24056.0000
2026-06-29,23946.2500
2026-06-30,23865.7500
2026-07-01,24005.8496
2026-07-02,24175.6992
2026-07-03,24270.8496
2026-07-06,24430.3496
2026-07-07,24398.6992
2026-07-08,23882.0508
2026-07-09,23962.8008
2026-07-10,24206.9004
2026-07-13,24211.0000
2026-07-15,24198.3008
